aggregationVariables;proccesorIdentifier;r2a;ObjectiveFuncionType;objectiveFunction;runningTime;weightType;fieldName;proccesorArchitecture;algorithm;selectionType;numberProccesor;distanceType;regions;distanceStat;OS;SOMOutputLayer
('PCA0', 'PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5');None;[1, 1, 1, 3, 2, 2, 2, 9, 9, 10, 5, 0, 9, 4, 0, 9, 1, 1, 9, 1, 3, 4, 9, 0, 0, 0, 58, 11, 4, 11, 19, 19, 16, 5, 4, 11, 6, 3, 17, 18, 18, 19, 16, 19, 11, 19, 19, 10, 3, 16, 11, 17, 6, 17, 3, 7, 7, 5, 17, 18, 17, 6, 5, 6, 5, 6, 11, 8, 18, 6, 20, 11, 7, 12, 13, 13, 12, 6, 8, 12, 7, 26, 20, 24, 18, 58, 26, 20, 13, 14, 59, 9, 12, 34, 22, 15, 15, 14, 26, 15, 36, 33, 25, 28, 34, 35, 35, 21, 27, 22, 21, 35, 27, 45, 21, 22, 20, 27, 21, 20, 35, 26, 36, 35, 23, 23, 26, 25, 25, 21, 26, 20, 25, 26, 36, 20, 35, 27, 24, 59, 63, 24, 29, 37, 47, 77, 48, 42, 61, 59, 28, 37, 30, 30, 29, 30, 31, 31, 37, 47, 60, 37, 29, 30, 57, 49, 29, 30, 46, 24, 43, 62, 75, 47, 39, 51, 38, 32, 77, 50, 51, 39, 62, 31, 40, 41, 40, 40, 41, 40, 64, 51, 41, 41, 62, 64, 79, 51, 92, 66, 71, 79, 54, 90, 78, 42, 73, 56, 42, 55, 51, 44, 89, 68, 55, 92, 52, 72, 52, 53, 76, 89, 77, 53, 94, 67, 79, 67, 79, 90, 72, 74, 72, 68, 74, 65, 84, 69, 70, 83, 70, 83, 94, 83, 96, 83, 69, 70, 82, 70, 75, 68, 63, 68, 108, 80, 106, 79, 55, 107, 81, 68, 90, 95, 109, 74, 82, 83, 96, 108, 110, 57, 83, 82, 109, 98, 79, 96, 106, 84, 91, 89, 78, 90, 88, 85, 98, 98, 95, 80, 107, 125, 125, 86, 128, 101, 125, 86, 108, 98, 96, 102, 107, 127, 109, 84, 90, 114, 96, 126, 95, 123, 86, 93, 87, 95, 126, 109, 117, 126, 114, 97, 87, 126, 89, 93, 138, 125, 93, 127, 127, 125, 127, 111, 108, 126, 115, 115, 123, 127, 94, 93, 127, 94, 142, 102, 84, 143, 93, 111, 107, 140, 141, 140, 111, 111, 125, 141, 109, 105, 128, 107, 141, 120, 108, 131, 111, 111, 107, 102, 103, 104, 142, 107, 108, 110, 146, 142, 125, 107, 113, 110, 142, 143, 143, 111, 103, 121, 120, 123, 128, 110, 108, 98, 110, 99, 105, 111, 139, 141, 142, 108, 126, 109, 119, 142, 157, 101, 100, 118, 142, 120, 141, 137, 108, 107, 112, 109, 138, 111, 129, 109, 98, 107, 160, 140, 107, 108, 127, 139, 160, 178, 143, 143, 143, 140, 159, 159, 140, 126, 127, 126, 160, 173, 154, 143, 141, 127, 126, 159, 133, 116, 172, 122, 154, 126, 139, 141, 127, 118, 153, 119, 127, 158, 125, 140, 143, 118, 152, 118, 142, 124, 142, 126, 159, 142, 134, 126, 160, 121, 174, 172, 121, 127, 172, 142, 152, 173, 178, 138, 137, 119, 171, 122, 139, 138, 154, 160, 157, 158, 127, 127, 155, 142, 179, 162, 172, 154, 162, 132, 128, 160, 128, 190, 132, 122, 149, 172, 173, 160, 174, 144, 178, 166, 132, 181, 160, 173, 190, 157, 177, 178, 134, 134, 153, 134, 141, 133, 134, 142, 133, 149, 152, 157, 133, 133, 134, 156, 150, 133, 152, 170, 169, 142, 154, 154, 160, 134, 133, 157, 153, 135, 170, 137, 170, 133, 178, 168, 134, 169, 135, 169, 141, 135, 133, 137, 170, 142, 162, 133, 169, 161, 174, 167, 176, 170, 149, 178, 150, 172, 171, 172, 133, 162, 133, 133, 135, 171, 135, 170, 164, 135, 162, 153, 185, 156, 152, 131, 134, 161, 172, 134, 132, 178, 143, 161, 133, 158, 137, 130, 193, 162, 136, 181, 189, 144, 141, 132, 178, 141, 190, 169, 137, 134, 171, 185, 135, 133, 141, 153, 133, 134, 176, 185, 145, 185, 160, 135, 133, 136, 151, 169, 166, 153, 165, 184, 153, 189, 189, 134, 141, 165, 158, 142, 150, 168, 163, 179, 151, 129, 147, 184, 185, 151, 175, 137, 191, 190, 129, 171, 138, 177, 142, 178, 143, 191, 168, 161, 185, 159, 156, 183, 191, 193, 190, 150, 159, 193, 194, 185, 166, 157, 151, 177, 163, 187, 161, 159, 152, 196, 170, 170, 151, 187, 191, 183, 171, 196, 203, 162, 189, 151, 152, 189, 174, 161, 196, 187, 162, 163, 151, 215, 169, 151, 172, 169, 160, 233, 161, 187, 169, 189, 183, 150, 149, 187, 163, 161, 169, 189, 191, 203, 195, 148, 213, 169, 213, 170, 190, 177, 149, 169, 148, 167, 177, 191, 187, 210, 185, 155, 151, 189, 168, 154, 177, 214, 151, 206, 191, 191, 151, 170, 200, 169, 184, 189, 165, 169, 185, 185, 165, 182, 199, 177, 178, 170, 190, 191, 192, 188, 196, 169, 192, 203, 173, 172, 208, 188, 178, 208, 185, 212, 169, 186, 208, 206, 180, 181, 205, 191, 212, 191, 211, 191, 213, 214, 189, 199, 223, 195, 199, 192, 192, 192, 169, 167, 223, 169, 185, 179, 193, 221, 187, 223, 187, 171, 212, 212, 195, 206, 225, 202, 221, 171, 240, 192, 209, 168, 187, 209, 203, 224, 221, 222, 177, 212, 173, 187, 194, 185, 224, 222, 202, 231, 227, 185, 245, 203, 210, 203, 229, 219, 187, 189, 219, 186, 221, 205, 193, 195, 209, 211, 230, 202, 225, 211, 190, 187, 187, 194, 190, 233, 224, 206, 224, 193, 247, 194, 224, 224, 182, 202, 220, 194, 186, 225, 187, 221, 194, 228, 230, 185, 219, 212, 200, 237, 223, 213, 189, 187, 241, 211, 227, 231, 206, 187, 187, 194, 183, 220, 231, 183, 187, 204, 241, 247, 209, 212, 231, 214, 252, 210, 229, 210, 188, 223, 210, 184, 241, 190, 246, 210, 206, 221, 211, 222, 244, 186, 212, 210, 249, 249, 183, 220, 211, 239, 228, 203, 211, 228, 200, 238, 200, 212, 211, 247, 201, 243, 203, 222, 245, 223, 202, 202, 222, 251, 208, 213, 230, 265, 238, 208, 208, 224, 205, 199, 201, 248, 240, 230, 202, 231, 231, 241, 249, 247, 243, 234, 238, 200, 201, 231, 240, 223, 211, 265, 201, 238, 225, 231, 241, 240, 223, 203, 244, 205, 244, 201, 237, 242, 227, 222, 242, 227, 239, 206, 226, 232, 210, 264, 249, 213, 213, 237, 225, 220, 206, 202, 242, 243, 249, 250, 240, 226, 225, 263, 238, 239, 238, 259, 241, 207, 237, 240, 201, 249, 224, 223, 206, 220, 197, 223, 224, 250, 220, 221, 236, 206, 226, 198, 227, 250, 203, 264, 263, 200, 238, 251, 198, 244, 239, 261, 259, 266, 258, 229, 244, 241, 243, 201, 237, 221, 267, 224, 197, 253, 243, 266, 261, 201, 210, 222, 259, 267, 201, 239, 261, 225, 263, 219, 258, 221, 259, 258, 219, 222, 218, 268, 264, 268, 255, 243, 240, 221, 223, 262, 262, 255, 262, 220, 260, 221, 219, 258, 241, 222, 261, 220, 263, 244, 241, 263, 258, 260, 220, 261, 225, 220, 216, 241, 220, 259, 239, 221, 237, 256, 256, 236, 217, 245, 258, 261, 221, 218, 240, 218, 261, 218, 216, 218, 260, 239, 220, 240, 256, 259, 257, 261, 235, 225, 238, 262, 261, 221, 261, 220, 256, 222, 258, 254, 258, 239, 256, 262, 223, 254, 257, 261, 241, 237, 256, 256, 222, 260, 261, 257, 239, 259, 258, 260, 238, 259, 258, 257, 238, 257, 256, 257, 257];None;0;240.171975136;queen;geoSom_poly_20190419103830;None;geoSom_poly;None;None;None;1239;None;posix;<layer.Layer instance at 0x13cbdecb0>


